,smiles,Dissocation energy (nucleofuge),Dissociation energy (electrofuge),Electroaccepting power(w+),Electrodonating power (w-),Electronegativity (chi=-mu),Electronic chemical potential (mu),Electronic chemical potential (mu+),Electronic chemical potential (mu-),Electrophilicity index (w=omega),Global Dual Descriptor Deltaf+,Global Dual Descriptor Deltaf-,Hardness (eta),Hyperhardness (gamma),Net Electrophilicity,Softness (S)
549,Cn1ccnc1CNC1CCOc2ccc(Br)cc21,0.0452751649204069,0.3027041667608701,0.011,0.139,0.129,-0.129,-0.274,0.017,0.028,-0.65,0.65,0.291,0.274,0.15,3.435
550,Cn1ccnc1CNC1CCOc2ccc(Br)cc21,0.0387337855731403,0.3204908386938872,0.016,0.157,0.141,-0.141,-0.286,0.005,0.034,-0.659,0.659,0.291,0.285,0.173,3.4360000000000004
551,COC(=O)C1(C)NC(=O)c2sc(-c3ccncc3)cc2N1,0.0089300852886841,0.3444146474302386,0.052,0.22,0.168,-0.168,-0.284,-0.052,0.061,-0.564,0.564,0.232,0.2,0.271,4.307
552,CC1CN(c2c(F)cc(C(N)=S)cc2F)CC(C)N1C,0.0110615459748721,0.3223283048026699,0.043,0.199,0.156,-0.156,-0.269,-0.042,0.053,-0.725,0.725,0.226,0.212,0.242,4.417
553,CC1CN(c2c(F)cc(C(N)=S)cc2F)CC(C)N1C,0.0109512980083451,0.3233205365014126,0.044,0.2,0.156,-0.156,-0.27,-0.043,0.054,-0.735,0.735,0.227,0.213,0.244,4.4110000000000005
554,CC1CN(c2c(F)cc(C(N)=S)cc2F)CC(C)N1C,0.0110247966526964,0.3225488007357238,0.043,0.199,0.156,-0.156,-0.269,-0.043,0.054,-0.728,0.728,0.226,0.212,0.243,4.418
555,CC(C)N(C(=O)CN(C)C(CN)C1CC1)c1ccccc1,0.0452016662760556,0.2958687928361983,0.01,0.135,0.125,-0.125,-0.268,0.018,0.027,-0.8540000000000001,0.8540000000000001,0.286,0.256,0.146,3.494
556,CC(C)N(C(=O)CN(C)C(CN)C1CC1)c1ccccc1,0.043033456267692,0.2961995367357793,0.011,0.138,0.127,-0.127,-0.268,0.015,0.028,-0.899,0.899,0.283,0.25,0.149,3.539
557,CC(C)N(C(=O)CN(C)C(CN)C1CC1)c1ccccc1,0.0412327394810849,0.2963097847023062,0.012,0.139,0.128,-0.128,-0.267,0.012,0.029,-0.905,0.905,0.279,0.247,0.151,3.5810000000000004
558,CCOC(=O)CC1(NC(=O)NNCc2ccc(OC)c(OC)c2)CCCCC1,0.0592399073471558,0.2815733065098685,0.004,0.116,0.111,-0.111,-0.261,0.039,0.021,-0.55,0.55,0.3,0.259,0.12,3.338
559,CCOC(=O)CC1(NC(=O)NNCc2ccc(OC)c(OC)c2)CCCCC1,0.0612611200668168,0.2796990910789101,0.004,0.113,0.109,-0.109,-0.26,0.041,0.02,-0.573,0.573,0.301,0.263,0.117,3.318
560,CCOC(=O)CC1(NC(=O)NNCc2ccc(OC)c(OC)c2)CCCCC1,0.0590929100584532,0.2860934731374741,0.005,0.118,0.113,-0.113,-0.265,0.038,0.021,-0.552,0.552,0.303,0.263,0.123,3.304
561,CCC(NC(=O)c1cn(CCN)nn1)C(C)C,0.0489868464601481,0.3463256121833726,0.014,0.162,0.149,-0.149,-0.313,0.015,0.034,-0.805,0.805,0.328,0.321,0.176,3.05
562,CS(=O)(=O)c1ccc(CNc2c(F)cc(C#N)cc2F)cc1,0.0213146068618798,0.3562111798486238,0.035,0.203,0.1669999999999999,-0.1669999999999999,-0.305,-0.029,0.051,-0.536,0.536,0.276,0.232,0.238,3.624
563,CC1(Nc2ccc(C#N)cc2Cl)CCCCC1,0.0280397328200247,0.3258929890537085,0.024,0.173,0.149,-0.149,-0.285,-0.013,0.041,-0.546,0.546,0.273,0.219,0.197,3.669
564,C#Cc1cccc(NC(COC)C(C)C)c1,0.0362348316651958,0.291752868752525,0.014,0.142,0.128,-0.128,-0.261,0.006,0.031,-0.595,0.595,0.267,0.229,0.156,3.748
565,CN(C(N)=O)c1cccc(CCON)c1,0.0549034873304285,0.3118547479826082,0.008,0.136,0.128,-0.128,-0.286,0.029,0.026,-0.518,0.518,0.314,0.291,0.144,3.182
566,CN(C(N)=O)c1cccc(CCON)c1,0.0539112556316858,0.3113035081499734,0.008,0.1369999999999999,0.129,-0.129,-0.285,0.027,0.027,-0.562,0.562,0.312,0.287,0.145,3.2030000000000003
567,C=C(NNC(=O)c1cc(-c2ccc(Cl)cc2)n[nH]1)c1ccc(OC)cc1,0.0231153236484869,0.3230265419240073,0.028,0.178,0.15,-0.15,-0.28,-0.02,0.043,-0.932,0.932,0.26,0.244,0.206,3.853
568,C=C(NNC(=O)c1cc(-c2ccc(Cl)cc2)n[nH]1)c1ccc(OC)cc1,0.0231520729706626,0.3188738685181583,0.027,0.175,0.148,-0.148,-0.276,-0.019,0.043,-0.954,0.954,0.257,0.238,0.202,3.892
569,CCNCc1c(Cl)cccc1OCc1nc(CC)no1,0.0379620498074516,0.3265912261750459,0.017,0.161,0.144,-0.144,-0.291,0.003,0.035,-0.966,0.966,0.294,0.279,0.179,3.406
570,COc1cc(Br)c(CC2NCCc3c2cc2c(c3OC)OCO2)cc1OCc1ccccc1,0.0468186364517844,0.2922673592629841,0.009,0.132,0.123,-0.123,-0.266,0.021,0.026,-0.871,0.871,0.286,0.283,0.141,3.491
571,C=C1COC[C@@H](CN)CN1[C@@H](c1nc(-c2cc(F)ccc2F)nn1Cc1ccccc1)C(C)(C)C,0.0208368656735963,0.2932595909617268,0.025,0.162,0.136,-0.136,-0.254,-0.019,0.039,-0.974,0.974,0.235,0.187,0.187,4.251
572,CCC(NC(=O)c1cn(CCN)nn1)C(C)C,0.0519267922342005,0.3446351433632925,0.012,0.158,0.146,-0.146,-0.312,0.02,0.032,-0.767,0.767,0.332,0.316,0.171,3.011
573,COc1ccc(Br)cc1CCc1c(F)cccc1C(=O)NC(N)=NCC1CCCN(CC(C)C)C1,0.0215351027949338,0.3166321598654434,0.0279999999999999,0.176,0.148,-0.148,-0.273,-0.022,0.043,-0.995,0.995,0.252,0.245,0.204,3.973
574,O=[N+]([O-])c1ccccc1NC1CCN(CC2CCOC2)CC1,0.009260829188265,0.3417319469114157,0.051,0.217,0.166,-0.166,-0.282,-0.05,0.06,-0.7070000000000001,0.7070000000000001,0.2319999999999999,0.225,0.267,4.315
575,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OC(CCOC(C)=O)N4CCCCC4)cc3)n2)c(OC)c1,0.0271944984099846,0.2870489555140411,0.019,0.149,0.13,-0.13,-0.253,-0.0069999999999999,0.034,-0.868,0.868,0.246,0.22,0.168,4.073
576,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OC(CCOC(C)=O)N4CCCCC4)cc3)n2)c(OC)c1,0.031310422493658,0.2788171073466944,0.015,0.139,0.124,-0.124,-0.248,0.0,0.031,-0.857,0.857,0.248,0.221,0.154,4.025
577,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OC(CCOC(C)=O)N4CCCCC4)cc3)n2)c(OC)c1,0.0349853547112235,0.2790008539575727,0.013,0.135,0.122,-0.122,-0.25,0.006,0.0289999999999999,-0.836,0.836,0.256,0.221,0.148,3.91
578,Nc1cnn(Cc2nc(C3CCCCS3)no2)c1,0.034397365556413,0.3032186572713293,0.016,0.151,0.134,-0.134,-0.27,0.001,0.033,-0.921,0.921,0.271,0.255,0.1669999999999999,3.691
579,Nc1cnn(Cc2nc(C3CCCCS3)no2)c1,0.0366023248869523,0.2987352399658994,0.015,0.146,0.131,-0.131,-0.267,0.005,0.032,-0.972,0.972,0.272,0.249,0.16,3.673
580,CC/C=C\c1c(Nc2ccc(C3CN(C)Cc4c(Cl)cc(Cl)cc43)cc2)c(=O)c1=O,0.012458020217547,0.3488980647356685,0.046,0.214,0.168,-0.168,-0.292,-0.045,0.057,-0.612,0.612,0.247,0.231,0.26,4.055
581,CC/C=C\c1c(Nc2ccc(C3CN(C)Cc4c(Cl)cc(Cl)cc43)cc2)c(=O)c1=O,0.0125315188618983,0.3487878167691415,0.046,0.214,0.168,-0.168,-0.292,-0.045,0.057,-0.612,0.612,0.247,0.231,0.26,4.053
582,CC(CNCC1CCCO1)Sc1nc2ccccc2o1,0.0180806665104222,0.3558436866268673,0.039,0.208,0.1689999999999999,-0.1689999999999999,-0.302,-0.035,0.053,-0.887,0.887,0.267,0.254,0.247,3.743
583,O=[N+]([O-])c1ccccc1NC1CCN(CC2CCOC2)CC1,0.0109145486861695,0.3312951394135298,0.045,0.206,0.16,-0.16,-0.276,-0.045,0.0559999999999999,-0.71,0.71,0.231,0.211,0.251,4.325
584,S=C(Nc1ccc2ncncc2c1)N1CC[C@H](c2ccccc2)C1,0.0142954863263297,0.3355580607859057,0.0409999999999999,0.201,0.161,-0.161,-0.283,-0.039,0.053,-0.7809999999999999,0.7809999999999999,0.244,0.24,0.242,4.095
585,CCCCCCCCCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC(F)(F)F)C1c1ccccc1[N+](=O)[O-],0.0168311895564499,0.3255254958319519,0.035,0.19,0.154,-0.154,-0.2769999999999999,-0.032,0.049,-0.685,0.685,0.245,0.205,0.225,4.079
586,CCCCCCCCCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC(F)(F)F)C1c1ccccc1[N+](=O)[O-],0.0171986827782065,0.3266279754972216,0.035,0.19,0.155,-0.155,-0.278,-0.031,0.048,-0.82,0.82,0.247,0.208,0.225,4.051
587,CC(C)c1ccc(SCC(=O)N2CCCNCC2)cc1.Cl,0.0435479467781511,0.3105685217064604,0.012,0.146,0.134,-0.134,-0.28,0.013,0.03,-0.575,0.575,0.293,0.268,0.158,3.409
588,CC(C)c1ccc(SCC(=O)N2CCCNCC2)cc1.Cl,0.039615769305356,0.3217770649700351,0.016,0.157,0.141,-0.141,-0.288,0.006,0.034,-0.7440000000000001,0.7440000000000001,0.294,0.28,0.172,3.406
589,Cc1ccc(NS(=O)(=O)c2cc(C(=O)Nc3ccc(C)c(C)c3)ccc2Cl)c(C)c1,0.0129725107280062,0.3443043994637116,0.044,0.21,0.166,-0.166,-0.288,-0.043,0.0559999999999999,-0.863,0.863,0.245,0.216,0.254,4.074
590,Cc1ccc(NS(=O)(=O)c2cc(C(=O)Nc3ccc(C)c(C)c3)ccc2Cl)c(C)c1,0.0168311895564499,0.3475750891373449,0.039,0.205,0.165,-0.165,-0.295,-0.036,0.053,-0.901,0.901,0.259,0.252,0.244,3.866
591,NS(=O)(=O)c1cc(C(=O)NC2CCCc3sc(Cl)cc32)cs1,0.0196608873639754,0.3391227450369442,0.034,0.1939999999999999,0.16,-0.16,-0.29,-0.0289999999999999,0.049,-0.974,0.974,0.261,0.231,0.228,3.831
592,N#CC1CCCC1Nc1cc(Br)ccc1Cl,0.034617861489467,0.325304999898898,0.019,0.1639999999999999,0.145,-0.145,-0.288,-0.002,0.037,-0.626,0.626,0.286,0.252,0.183,3.4960000000000004
593,CC(C)C(NC1CCC(C)(C)CC1C)c1ccc(Cl)cc1,0.0473331269622436,0.321262574459576,0.012,0.149,0.1369999999999999,-0.1369999999999999,-0.291,0.017,0.03,-0.944,0.944,0.308,0.294,0.16,3.2510000000000003
594,S=C(Nc1ccc2ncncc2c1)N1CC[C@H](c2ccccc2)C1,0.0121272763179661,0.3312216407691784,0.043,0.203,0.16,-0.16,-0.2769999999999999,-0.042,0.054,-0.755,0.755,0.235,0.216,0.246,4.255
595,CCNCc1sc(C2CCCO2)nc1C(C)(C)C,0.0483253586609863,0.3170731517315513,0.011,0.145,0.134,-0.134,-0.288,0.019,0.0289999999999999,-0.491,0.491,0.306,0.292,0.156,3.263
596,O=[N+]([O-])c1ccccc1NC1CCN(CC2CCOC2)CC1,0.0096283224100216,0.3391962436812956,0.049,0.214,0.165,-0.165,-0.281,-0.049,0.059,-0.7070000000000001,0.7070000000000001,0.2319999999999999,0.209,0.263,4.319
597,CCCCCCCC/C=C\CCCCCCCC(=O)C(C[NH2+]CCO)CN(C)C,0.049207342393202,0.0128255134393035,0.018,0.0,-0.018,0.018,-0.01,0.046,0.003,-0.283,0.283,0.0559999999999999,-0.204,0.019,17.802
598,CN1CCC(CCN2CCC(NC3CC3)C2=O)CC1,0.0802237703094548,0.2866079636479333,0.001,0.104,0.103,-0.103,-0.271,0.064,0.016,-0.924,0.924,0.335,0.304,0.105,2.985
599,CN1CCC(CCN2CCC(NC3CC3)C2=O)CC1,0.0812895006525488,0.2883719311123647,0.001,0.105,0.104,-0.104,-0.273,0.065,0.016,-0.981,0.981,0.3379999999999999,0.3229999999999999,0.106,2.959
600,CN1CCC(CCN2CCC(NC3CC3)C2=O)CC1,0.0786435494559016,0.2890334189115265,0.001,0.107,0.105,-0.105,-0.272,0.062,0.017,-0.923,0.923,0.335,0.327,0.108,2.989
601,CSCOC1CCN(CCC(N)CSc2ccccc2)CC1,0.0531395198659971,0.2951705557148609,0.0069999999999999,0.128,0.121,-0.121,-0.271,0.0289999999999999,0.024,-0.614,0.614,0.299,0.291,0.135,3.34
602,CSCOC1CCN(CCC(N)CSc2ccccc2)CC1,0.0529557732551188,0.2840355110956374,0.006,0.122,0.1159999999999999,-0.1159999999999999,-0.261,0.03,0.023,-0.706,0.706,0.291,0.2739999999999999,0.128,3.435
603,CCNC(CC)(CC)CNC(=O)OC(C)(C)C,0.0808485087864409,0.3027041667608701,0.002,0.113,0.111,-0.111,-0.285,0.063,0.018,-0.89,0.89,0.348,0.305,0.114,2.872
604,CCNC(CC)(CC)CNC(=O)OC(C)(C)C,0.0819509884517106,0.3039168943926668,0.002,0.113,0.111,-0.111,-0.286,0.064,0.018,-0.924,0.924,0.351,0.322,0.114,2.8510000000000004
605,COC(=O)c1cc(OC)c(OC)cc1NC(=S)N1CCC(C(O)(c2ccccc2)c2ccccc2)CC1,0.0238135607698244,0.2983309974219672,0.024,0.161,0.1369999999999999,-0.1369999999999999,-0.26,-0.015,0.038,-0.907,0.907,0.245,0.242,0.184,4.0760000000000005
606,COC(=O)c1cc(OC)c(OC)cc1NC(=S)N1CCC(C(O)(c2ccccc2)c2ccccc2)CC1,0.0211308602510016,0.3003889594638039,0.026,0.166,0.14,-0.14,-0.26,-0.019,0.0409999999999999,-0.551,0.551,0.24,0.23,0.192,4.158
607,CCCC1CC1NCc1csc(-c2ccccn2)n1,0.015655211246829,0.3429079252210367,0.04,0.204,0.1639999999999999,-0.1639999999999999,-0.29,-0.037,0.053,-0.782,0.782,0.253,0.244,0.244,3.96
608,CCCNC1CCC(C)CC1CN1CCCCCC1CC,0.0785333014893747,0.279074352601924,0.001,0.1009999999999999,0.1,-0.1,-0.264,0.063,0.015,-0.867,0.867,0.327,0.31,0.102,3.059
609,CNC(=O)c1ccc(NCCCn2ccnc2)nn1,0.0210206122844746,0.3435694130201985,0.033,0.195,0.161,-0.161,-0.295,-0.0279999999999999,0.049,-0.982,0.982,0.267,0.259,0.228,3.741
610,CNC(=O)c1ccc(NCCCn2ccnc2)nn1,0.0202856258409615,0.3468768520160075,0.035,0.198,0.163,-0.163,-0.297,-0.03,0.05,-0.976,0.976,0.267,0.26,0.233,3.738
611,CNC(=O)c1ccc(NCCCn2ccnc2)nn1,0.0207266177070694,0.3410337097900783,0.033,0.193,0.16,-0.16,-0.293,-0.0279999999999999,0.048,-0.988,0.988,0.265,0.254,0.2269999999999999,3.774
612,CCCCCNCS(=O)(=O)OC,0.0838987025270203,0.3243862668445066,0.002,0.122,0.12,-0.12,-0.305,0.064,0.02,-0.823,0.823,0.369,0.31,0.124,2.709
613,CCCCCCCCCCCCC(c1cccc2ccccc12)C(C)(C)[NH3+].[Cl-],0.0296934523179292,0.30549711524622,0.02,0.158,0.138,-0.138,-0.2689999999999999,-0.006,0.036,-0.312,0.312,0.263,0.235,0.178,3.804
614,CC(CC(=O)N1CCOC(c2ccc(Br)cc2)C1)C1CCCNC1,0.0379253004852759,0.3132879715474588,0.016,0.153,0.138,-0.138,-0.28,0.005,0.033,-0.997,0.997,0.285,0.254,0.1689999999999999,3.514
615,CC(CC(=O)N1CCOC(c2ccc(Br)cc2)C1)C1CCCNC1,0.0378885511631002,0.3132144729031075,0.016,0.153,0.138,-0.138,-0.28,0.005,0.033,-0.997,0.997,0.284,0.254,0.1689999999999999,3.515
616,CC(C)Cc1nnc(NCc2ccc3c(c2)CCO3)s1,0.0430702055898676,0.3073713306771784,0.012,0.144,0.132,-0.132,-0.2769999999999999,0.013,0.03,-0.655,0.655,0.29,0.2769999999999999,0.157,3.445
617,CCCCCCCC/C=C\CCCCCCCC(=O)C(C[NH2+]CCO)CN(C)C,0.0362715809873714,0.016500445656869,0.01,0.0,-0.01,0.01,-0.016,0.035,0.001,-0.556,0.556,0.051,-0.204,0.01,19.662
618,CCCNC1CCC(C)CC1CN1CCCCCC1CC,0.0797460291211713,0.2766856466605064,0.001,0.099,0.098,-0.098,-0.262,0.065,0.015,-0.895,0.895,0.327,0.307,0.1,3.06
619,Cl.NC(c1ccc(F)cc1)c1ccccc1Cl,0.0386970362509647,0.3548514549281246,0.02,0.178,0.158,-0.158,-0.315,-0.001,0.04,-0.595,0.595,0.314,0.313,0.198,3.185
620,COc1ncc(-c2ccc(C(=O)NS(=O)(=O)c3nccnc3N)c(N3CCC(C)CC3)n2)cc1C,0.0069456218911987,0.3281346977064234,0.053,0.214,0.161,-0.161,-0.268,-0.053,0.06,-0.823,0.823,0.215,0.196,0.266,4.645
621,COc1ncc(-c2ccc(C(=O)NS(=O)(=O)c3nccnc3N)c(N3CCC(C)CC3)n2)cc1C,0.0100693142761294,0.3314053873800568,0.047,0.208,0.161,-0.161,-0.275,-0.046,0.057,-0.8140000000000001,0.8140000000000001,0.228,0.205,0.255,4.377
622,Cc1cccc(C)c1NCC(=O)Nc1ccc(Cl)cc1F,0.0366758235313036,0.3290901800829905,0.018,0.1639999999999999,0.146,-0.146,-0.293,0.0,0.037,-0.537,0.537,0.293,0.288,0.183,3.4160000000000004
623,Cc1occc1-c1cc(=N)n2c(n1)NCCC2,0.034617861489467,0.2821980449868547,0.0139999999999999,0.138,0.124,-0.124,-0.252,0.005,0.03,-0.5329999999999999,0.5329999999999999,0.257,0.226,0.151,3.888
624,Cc1occc1-c1cc(=N)n2c(n1)NCCC2,0.0336991284350756,0.2831535273634217,0.0139999999999999,0.139,0.125,-0.125,-0.253,0.003,0.03,-0.53,0.53,0.256,0.223,0.153,3.904
625,CCC(CN)c1nc(C(C)(C)C)no1,0.0535805117321049,0.3421729387775236,0.011,0.155,0.144,-0.144,-0.311,0.022,0.031,-0.963,0.963,0.3329999999999999,0.296,0.1669999999999999,3.0010000000000003
626,NCc1ccc(OCCCOc2ccc(Br)cc2Cl)cc1,0.0354263465773314,0.3175141435976592,0.018,0.159,0.141,-0.141,-0.282,0.0,0.035,-0.998,0.998,0.283,0.2689999999999999,0.176,3.54
627,COC1CC(NC(=O)C2Cc3nc[nH]c3CN2)C1,0.0756668543596736,0.3004257087859796,0.002,0.115,0.1119999999999999,-0.1119999999999999,-0.282,0.057,0.019,-0.8170000000000001,0.8170000000000001,0.3389999999999999,0.32,0.1169999999999999,2.951
628,COC1CC(NC(=O)C2Cc3nc[nH]c3CN2)C1,0.0788640453889556,0.2996172236981152,0.002,0.1119999999999999,0.11,-0.11,-0.282,0.061,0.018,-0.5720000000000001,0.5720000000000001,0.3429999999999999,0.325,0.114,2.9160000000000004
629,CN=C(NCC(C)(C)c1ccc(OCC(C)C)cc1)N1CCC(CN2CCOCC2)C1.I,0.0520737895229031,0.3088413035642045,0.009,0.1369999999999999,0.128,-0.128,-0.282,0.025,0.027,-0.608,0.608,0.307,0.301,0.146,3.254
630,CN=C(NCC(C)(C)c1ccc(OCC(C)C)cc1)N1CCC(CN2CCOCC2)C1.I,0.0426659630459354,0.3071875840663001,0.012,0.145,0.132,-0.132,-0.2769999999999999,0.012,0.03,-0.967,0.967,0.289,0.283,0.157,3.4560000000000004
631,Cc1cccc(C)c1NCC(=O)Nc1ccc(Cl)cc1F,0.0302079428283884,0.3190208658068609,0.021,0.166,0.144,-0.144,-0.281,-0.008,0.038,-0.924,0.924,0.273,0.246,0.187,3.666
632,CN=C(NCC(C)(C)c1ccc(OCC(C)C)cc1)N1CCC(CN2CCOCC2)C1.I,0.0485458545940402,0.3033656545600319,0.009,0.1369999999999999,0.127,-0.127,-0.276,0.021,0.027,-0.988,0.988,0.297,0.291,0.146,3.364
633,CC1(NC(=O)c2n[nH]c(C3CC3)c2N)CCOCC1,0.0472596283178923,0.2861302224596497,0.008,0.128,0.119,-0.119,-0.261,0.022,0.025,-0.711,0.711,0.283,0.243,0.136,3.533
634,CC(CN)Cc1nc(CCN(C)C)no1,0.0517430456233222,0.3071508347441244,0.009,0.136,0.128,-0.128,-0.28,0.025,0.027,-0.949,0.949,0.305,0.27,0.145,3.273
635,CC(CN)Cc1nc(CCN(C)C)no1,0.0523677841003083,0.306232101689733,0.008,0.135,0.127,-0.127,-0.28,0.026,0.026,-0.95,0.95,0.306,0.2689999999999999,0.144,3.269
636,CN1CCN(C(=O)c2ccc(Cl)c(NC(=S)NC(=O)c3ccco3)c2)CC1,0.0125315188618983,0.3355580607859057,0.043,0.205,0.162,-0.162,-0.281,-0.042,0.055,-0.831,0.831,0.239,0.228,0.248,4.186
637,CN1CCN(C(=O)c2ccc(Cl)c(NC(=S)NC(=O)c3ccco3)c2)CC1,0.0128255134393035,0.3344923304428117,0.043,0.203,0.161,-0.161,-0.28,-0.0409999999999999,0.054,-0.8170000000000001,0.8170000000000001,0.239,0.231,0.246,4.181
638,CN1CCN(C(=O)c2ccc(Cl)c(NC(=S)NC(=O)c3ccco3)c2)CC1,0.0128255134393035,0.334565829087163,0.043,0.204,0.161,-0.161,-0.28,-0.0409999999999999,0.054,-0.8009999999999999,0.8009999999999999,0.239,0.2319999999999999,0.246,4.181
639,CN1CCN(C(=O)c2ccc(Cl)c(NC(=S)NC(=O)c3ccco3)c2)CC1,0.0163166990459908,0.3222915554804942,0.035,0.188,0.153,-0.153,-0.2739999999999999,-0.032,0.048,-0.813,0.813,0.242,0.216,0.2239999999999999,4.136
640,CC1CN(C)CCN1Cc1ccc(CCNC2CC2)cc1,0.0557854710626442,0.2928920977399703,0.006,0.125,0.119,-0.119,-0.27,0.033,0.023,-0.918,0.918,0.302,0.286,0.131,3.309
641,CN=C(NCC(C)(C)c1ccc(OCC(C)C)cc1)N1CCC(CN2CCOCC2)C1.I,0.0474066256065949,0.3056441125349226,0.01,0.139,0.129,-0.129,-0.278,0.019,0.0279999999999999,-0.97,0.97,0.297,0.296,0.149,3.3680000000000003
642,COc1cc(C(=O)Nc2cc(C(F)(F)F)n(C)n2)cc(Cl)c1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,0.0118700310627365,0.315823674777579,0.0409999999999999,0.193,0.152,-0.152,-0.265,-0.039,0.051,-0.7829999999999999,0.7829999999999999,0.225,0.185,0.233,4.442
643,COc1cc(C(=O)Nc2cc(C(F)(F)F)n(C)n2)cc(Cl)c1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,0.0206163697405424,0.3114872547608517,0.0289999999999999,0.174,0.145,-0.145,-0.2689999999999999,-0.022,0.043,-0.797,0.797,0.246,0.217,0.203,4.062
644,COc1ncc(-c2ccc(C(=O)NS(=O)(=O)c3nccnc3N)c(N3CCC(C)CC3)n2)cc1C,0.0110615459748721,0.3368810363842293,0.046,0.209,0.163,-0.163,-0.28,-0.045,0.0559999999999999,-0.784,0.784,0.235,0.216,0.255,4.254
645,CCOC(=O)Nc1ccc2c(CNCCCOC(C)C)cc(=O)oc2c1,0.0161329524351125,0.3403354726687409,0.039,0.201,0.162,-0.162,-0.288,-0.036,0.052,-0.52,0.52,0.252,0.241,0.24,3.963
646,CCOC(=O)Nc1ccc2c(CNCCCOC(C)C)cc(=O)oc2c1,0.0170516854895039,0.3376895214720937,0.037,0.1969999999999999,0.16,-0.16,-0.287,-0.034,0.051,-0.515,0.515,0.253,0.225,0.235,3.949
647,CCOC(=O)C1=C(c2ccc(OC)cc2)OC(N)=C(C#N)C1c1ccc(CC)s1,0.0153244673472481,0.3264442288863433,0.037,0.193,0.156,-0.156,-0.276,-0.035,0.05,-0.763,0.763,0.242,0.226,0.231,4.138999999999999
648,CCCCNC(=S)N(Cc1cc2cc3c(cc2[nH]c1=O)OCCO3)C[C@H]1CCCO1,0.0124212708953713,0.3081798157650427,0.038,0.186,0.148,-0.148,-0.259,-0.037,0.049,-0.974,0.974,0.222,0.216,0.225,4.5
649,CCCCNC(=S)N(Cc1cc2cc3c(cc2[nH]c1=O)OCCO3)C[C@H]1CCCO1,0.0128622627614792,0.3041741396478964,0.037,0.183,0.146,-0.146,-0.256,-0.035,0.048,-0.953,0.953,0.221,0.215,0.22,4.523
650,CCc1oc2ccccc2c1CNC1CCN(CC(O)COC)CC1,0.0460469006860957,0.2914588741751197,0.009,0.132,0.123,-0.123,-0.265,0.02,0.026,-0.4529999999999999,0.4529999999999999,0.285,0.272,0.141,3.514
651,CCc1oc2ccccc2c1CNC1CCN(CC(O)COC)CC1,0.0426292137237597,0.307408079999354,0.012,0.145,0.132,-0.132,-0.2769999999999999,0.012,0.03,-0.418,0.418,0.289,0.27,0.157,3.455
652,CCOC1CC(Nc2ccc(-n3cncn3)c(F)c2)C1,0.0342503682677104,0.3058646084679765,0.017,0.153,0.136,-0.136,-0.272,0.0,0.034,-0.5489999999999999,0.5489999999999999,0.272,0.216,0.1689999999999999,3.671
653,CCOC1CC(Nc2ccc(-n3cncn3)c(F)c2)C1,0.033331635213319,0.3084003116980967,0.018,0.155,0.138,-0.138,-0.2739999999999999,-0.001,0.035,-0.54,0.54,0.272,0.218,0.173,3.673
654,COCCCNc1nccc(C(=O)NCc2ccco2)n1,0.0234093182258922,0.338828750459539,0.03,0.188,0.158,-0.158,-0.293,-0.023,0.046,-0.6679999999999999,0.6679999999999999,0.27,0.262,0.218,3.701
655,COCCCNc1nccc(C(=O)NCc2ccco2)n1,0.0283704767196056,0.3334633494218934,0.025,0.177,0.153,-0.153,-0.292,-0.013,0.042,-0.737,0.737,0.278,0.2739999999999999,0.2019999999999999,3.595
656,CC(C)c1csc2ncc(C3CCNC3)n12,0.0491705930710263,0.2909811329868362,0.008,0.129,0.121,-0.121,-0.266,0.024,0.025,-0.578,0.578,0.29,0.261,0.1369999999999999,3.452
657,CCCCCCCCCCCCOc1ccc(N=Nc2ccc(OCCCCCC[N+](CC)(CC)CC)cc2)cc1,0.0078276056234145,0.0080113522342927,0.001,0.001,0.0,-0.0,-0.008,0.008,0.0,-0.095,0.095,0.016,-0.185,0.002,63.019
658,CCCCCCCCCCCCOc1ccc(N=Nc2ccc(OCCCCCC[N+](CC)(CC)CC)cc2)cc1,0.0034176869623359,0.0098120690208998,0.0,0.003,0.003,-0.003,-0.009,0.003,0.0,-0.258,0.258,0.012,-0.1939999999999999,0.003,80.446
659,CCCCCCCCCCCCOc1ccc(N=Nc2ccc(OCCCCCC[N+](CC)(CC)CC)cc2)cc1,0.0034911856066872,0.0098855676652511,0.0,0.003,0.003,-0.003,-0.009,0.003,0.0,-0.257,0.257,0.013,-0.1939999999999999,0.003,79.557
660,CO[C@@](C)(CN)CO,0.0839722011713716,0.321262574459576,0.002,0.121,0.119,-0.119,-0.302,0.065,0.019,-0.92,0.92,0.3670000000000001,0.352,0.123,2.7260000000000004
