,smiles,Dissocation energy (nucleofuge),Dissociation energy (electrofuge),Electroaccepting power(w+),Electrodonating power (w-),Electronegativity (chi=-mu),Electronic chemical potential (mu),Electronic chemical potential (mu+),Electronic chemical potential (mu-),Electrophilicity index (w=omega),Global Dual Descriptor Deltaf+,Global Dual Descriptor Deltaf-,Hardness (eta),Hyperhardness (gamma),Net Electrophilicity,Softness (S)
506,C1CI2CC2N1,0.0007717357656887,0.2907238877316066,0.068,0.213,0.145,-0.145,-0.225,-0.065,0.065,-0.608,0.608,0.161,0.145,0.282,6.223
507,COCC(C)CNS(=O)(=O)c1ccc(C=O)o1,0.0095548237656702,0.3906452947272126,0.06,0.251,0.191,-0.191,-0.321,-0.06,0.069,-0.95,0.95,0.261,0.244,0.311,3.828
508,C#C[C@H]1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=NO[C@@H]3CCNC3)CC12.Cl,0.0555649751295903,0.3244230161666822,0.009,0.143,0.134,-0.134,-0.297,0.0279999999999999,0.0279999999999999,-0.986,0.986,0.324,0.312,0.152,3.084
509,CCOCCOc1ccc(NCC(=O)Nc2ccc(OC(C)CC)cc2)cc1,0.0407549982928013,0.2882249338236621,0.011,0.135,0.124,-0.124,-0.26,0.013,0.0279999999999999,-0.61,0.61,0.273,0.26,0.146,3.665
510,CCOCCOc1ccc(NCC(=O)Nc2ccc(OC(C)CC)cc2)cc1,0.0456059088199878,0.285248238727434,0.009,0.129,0.12,-0.12,-0.26,0.02,0.026,-0.868,0.868,0.2789999999999999,0.275,0.138,3.5780000000000003
511,COc1nc(N(C)c2cccc(C(N)=S)c2)ncc1Br,0.014589480903735,0.3233572858235882,0.038,0.192,0.154,-0.154,-0.273,-0.036,0.05,-0.69,0.69,0.238,0.228,0.23,4.208
512,COc1nc(N(C)c2cccc(C(N)=S)c2)ncc1Br,0.0147364781924376,0.3230265419240073,0.038,0.192,0.154,-0.154,-0.273,-0.035,0.05,-0.7509999999999999,0.7509999999999999,0.238,0.233,0.2289999999999999,4.203
513,CC(=O)Oc1ccc([C@H](NS(=O)C(C)(C)C)[C@H](O)C(C)C)cc1,0.0479578654392297,0.3198293508947253,0.011,0.147,0.136,-0.136,-0.29,0.018,0.03,-0.8340000000000001,0.8340000000000001,0.308,0.296,0.159,3.249
514,CSCC[C@H](Nc1cccc(/C=C(/Cn2ccnc2)c2ccc(F)cc2)c1)C(N)=O,0.0220128439832173,0.3341248372210552,0.031,0.187,0.156,-0.156,-0.288,-0.024,0.046,-0.972,0.972,0.264,0.262,0.218,3.79
515,CSCC[C@H](Nc1cccc(/C=C(/Cn2ccnc2)c2ccc(F)cc2)c1)C(N)=O,0.0212778575397042,0.3279509510955451,0.031,0.184,0.153,-0.153,-0.282,-0.024,0.046,-0.55,0.55,0.258,0.246,0.214,3.874
516,CSCC[C@H](Nc1cccc(/C=C(/Cn2ccnc2)c2ccc(F)cc2)c1)C(N)=O,0.0222700892384469,0.2955012996144418,0.024,0.161,0.1369999999999999,-0.1369999999999999,-0.257,-0.017,0.039,-0.765,0.765,0.24,0.217,0.186,4.166
517,Cc1cncc(C(=O)OC2CN(C)C[N+]2([O-])c2nc3ccccc3s2)c1C,0.0192933941422188,0.33467607705369,0.034,0.192,0.158,-0.158,-0.286,-0.0289999999999999,0.048,-0.93,0.93,0.257,0.248,0.225,3.886
518,Cc1cncc(C(=O)OC2CN(C)C[N+]2([O-])c2nc3ccccc3s2)c1C,0.0114657885188043,0.2672410708613631,0.032,0.16,0.128,-0.128,-0.225,-0.031,0.042,-0.96,0.96,0.195,0.128,0.192,5.134
519,COc1ccc(C(C)NCc2cncs2)c(F)c1,0.0397627665940587,0.3121487425600135,0.0139999999999999,0.151,0.136,-0.136,-0.28,0.008,0.032,-0.654,0.654,0.287,0.27,0.165,3.479
520,COc1ccccc1S(=O)(=O)C1(ONC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)OC2COCOC2)CCOCC1,0.028223479430903,0.3508825281331538,0.027,0.1889999999999999,0.161,-0.161,-0.306,-0.017,0.045,-0.915,0.915,0.289,0.286,0.216,3.46
521,COc1ccccc1S(=O)(=O)C1(ONC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)OC2COCOC2)CCOCC1,0.0340666216568321,0.345002636585049,0.022,0.177,0.155,-0.155,-0.304,-0.006,0.0409999999999999,-0.5670000000000001,0.5670000000000001,0.298,0.286,0.1989999999999999,3.3560000000000003
522,Nc1cc(Br)ccc1S(=O)(=O)N(CCO)CC(F)F,0.0269740024769307,0.3394534889365252,0.027,0.183,0.156,-0.156,-0.296,-0.017,0.044,-0.585,0.585,0.2789999999999999,0.249,0.21,3.585
523,CCc1nccc(-c2ccc(C(=O)N3CCN(C(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,0.0137809958158706,0.3198293508947253,0.038,0.191,0.153,-0.153,-0.27,-0.036,0.05,-0.647,0.647,0.233,0.215,0.23,4.287
524,CCc1nccc(-c2ccc(C(=O)N3CCN(C(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,0.013413502594114,0.3208215825934681,0.039,0.193,0.154,-0.154,-0.27,-0.037,0.051,-0.6970000000000001,0.6970000000000001,0.233,0.216,0.2319999999999999,4.297
525,COC(=O)C1(C)NC(=O)c2sc(-c3ccncc3)cc2N1,0.0085258427447519,0.3437531596310768,0.053,0.22,0.168,-0.168,-0.283,-0.052,0.061,-0.5710000000000001,0.5710000000000001,0.23,0.195,0.273,4.342
526,CN=C(NCC(C)c1ccc(C)cc1)N1CCC(C(=O)N2CCOCC2)CC1,0.0470391323848383,0.3135452168026884,0.011,0.144,0.133,-0.133,-0.284,0.018,0.0289999999999999,-0.979,0.979,0.302,0.293,0.155,3.314
527,CN=C(NCC(C)c1ccc(C)cc1)N1CCC(C(=O)N2CCOCC2)CC1,0.0509345605354578,0.3075550772880566,0.009,0.1369999999999999,0.128,-0.128,-0.281,0.024,0.027,-0.986,0.986,0.304,0.293,0.146,3.285
528,CN=C(NCC(C)c1ccc(C)cc1)N1CCC(C(=O)N2CCOCC2)CC1,0.0496115849371342,0.3025571694721675,0.009,0.135,0.126,-0.126,-0.276,0.023,0.027,-0.994,0.994,0.299,0.28,0.144,3.349
529,COc1cc(Nc2ncc3c(n2)N(C)C2(CO3)CC(F)(F)C2)cnc1-n1cnc(Cl)c1,0.016720941589923,0.3043946355809502,0.032,0.176,0.144,-0.144,-0.26,-0.0279999999999999,0.045,-0.551,0.551,0.2319999999999999,0.21,0.207,4.312
530,COc1cc(Nc2ncc3c(n2)N(C)C2(CO3)CC(F)(F)C2)cnc1-n1cnc(Cl)c1,0.0148834754811402,0.2921203619742815,0.032,0.171,0.139,-0.139,-0.248,-0.0289999999999999,0.044,-0.809,0.809,0.2189999999999999,0.212,0.203,4.558
531,COc1cc(Nc2ncc3c(n2)N(C)C2(CO3)CC(F)(F)C2)cnc1-n1cnc(Cl)c1,0.0167576909120986,0.3032186572713293,0.032,0.175,0.143,-0.143,-0.259,-0.0279999999999999,0.044,-0.547,0.547,0.231,0.209,0.206,4.323
532,CC1CC(N)CCN1C(=O)c1cc2ccccc2o1,0.0304651880836179,0.331478886024408,0.023,0.173,0.15,-0.15,-0.291,-0.01,0.04,-0.3939999999999999,0.3939999999999999,0.281,0.265,0.196,3.553
533,CC1CC(N)CCN1C(=O)c1cc2ccccc2o1,0.0252467843346749,0.3353743141750274,0.0279999999999999,0.183,0.155,-0.155,-0.291,-0.019,0.044,-0.375,0.375,0.272,0.259,0.211,3.673
534,C=Cc1c(/C=C/C(=O)N2CC(F)(F)C(F)(F)C2)cc(C(=O)c2cnn(-c3ccc4nc(C)[nH]c4c3)c2N)n1S(=O)(=O)c1ccc(C)cc1,0.0112452925857504,0.3298986651708549,0.044,0.204,0.159,-0.159,-0.275,-0.044,0.055,-0.612,0.612,0.2319999999999999,0.228,0.248,4.319
535,C=Cc1c(/C=C/C(=O)N2CC(F)(F)C(F)(F)C2)cc(C(=O)c2cnn(-c3ccc4nc(C)[nH]c4c3)c2N)n1S(=O)(=O)c1ccc(C)cc1,0.0161329524351125,0.3446351433632925,0.04,0.204,0.1639999999999999,-0.1639999999999999,-0.292,-0.037,0.053,-0.616,0.616,0.255,0.249,0.243,3.922
536,C=Cc1c(/C=C/C(=O)N2CC(F)(F)C(F)(F)C2)cc(C(=O)c2cnn(-c3ccc4nc(C)[nH]c4c3)c2N)n1S(=O)(=O)c1ccc(C)cc1,0.009260829188265,0.3444881460745899,0.051,0.2189999999999999,0.168,-0.168,-0.284,-0.051,0.06,-0.985,0.985,0.233,0.2289999999999999,0.27,4.284
537,CC1NN(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C(=NC(=O)c2ccccc2Cl)S1,0.0229683263597843,0.329457673304747,0.0289999999999999,0.182,0.153,-0.153,-0.285,-0.022,0.045,-0.8220000000000001,0.8220000000000001,0.263,0.257,0.211,3.799
538,CC1NN(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C(=NC(=O)c2ccccc2Cl)S1,0.0229683263597843,0.3295311719490983,0.0289999999999999,0.182,0.153,-0.153,-0.285,-0.022,0.045,-0.8220000000000001,0.8220000000000001,0.263,0.258,0.211,3.799
539,CC1NN(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C(=NC(=O)c2ccccc2Cl)S1,0.0192933941422188,0.3441941514971846,0.035,0.198,0.162,-0.162,-0.294,-0.031,0.05,-0.851,0.851,0.263,0.255,0.233,3.799
540,CC(F)(F)c1cnc(CCCN)s1,0.0367860714978306,0.345112884551576,0.02,0.174,0.154,-0.154,-0.306,-0.002,0.039,-0.722,0.722,0.304,0.281,0.195,3.294
541,CN=C1[NH2+]CCS1,0.0394687720166534,0.019807884652678,0.01,0.0,-0.01,0.01,-0.019,0.039,0.001,-0.494,0.494,0.0579999999999999,-0.222,0.011,17.362000000000002
542,CN=C1[NH2+]CCS1,0.0393952733723021,0.0198446339748536,0.01,0.0,-0.01,0.01,-0.019,0.039,0.001,-0.494,0.494,0.0579999999999999,-0.221,0.011,17.368
543,CCC(=O)Nc1nc2ccc(NC(=S)NC(=O)C(C)(C)C)cc2s1,0.0187789036317597,0.3136554647692153,0.031,0.178,0.147,-0.147,-0.2689999999999999,-0.026,0.045,-0.8590000000000001,0.8590000000000001,0.243,0.238,0.209,4.115
544,CCC(=O)Nc1nc2ccc(NC(=S)NC(=O)C(C)(C)C)cc2s1,0.0217923480501634,0.3079593198319889,0.027,0.17,0.143,-0.143,-0.266,-0.02,0.0409999999999999,-0.846,0.846,0.247,0.244,0.1969999999999999,4.052
545,CCC(=O)Nc1nc2ccc(NC(=S)NC(=O)C(C)(C)C)cc2s1,0.0210206122844746,0.3115240040830274,0.0279999999999999,0.173,0.145,-0.145,-0.2689999999999999,-0.022,0.043,-0.836,0.836,0.247,0.243,0.2019999999999999,4.045
546,CCOc1cc(-c2cc(NCCc3cc4c(cc3C)OCCO4)ncn2)ccc1ON=[N+]=[N-],0.0141852383598028,0.3181388820746452,0.038,0.19,0.152,-0.152,-0.2689999999999999,-0.035,0.049,-0.969,0.969,0.233,0.2189999999999999,0.2269999999999999,4.2860000000000005
547,CN=C(NCC(C)c1ccc(C)cc1)N1CCC(C(=O)N2CCOCC2)CC1,0.0530660212216458,0.2995069757315882,0.008,0.131,0.123,-0.123,-0.2739999999999999,0.0279999999999999,0.025,-0.984,0.984,0.302,0.286,0.138,3.3080000000000003
548,CCCCCCCCCc1cccc(OCCCCOC(=O)CCC[N+](C)(C)Cc2ccccc2)c1,0.0336623791128999,0.0047406625606594,0.016,0.001,-0.0139999999999999,0.0139999999999999,-0.001,0.03,0.003,-1.0,1.0,0.032,-0.235,0.017,31.417
549,Cn1ccnc1CNC1CCOc2ccc(Br)cc21,0.0452751649204069,0.3027041667608701,0.011,0.139,0.129,-0.129,-0.2739999999999999,0.017,0.0279999999999999,-0.65,0.65,0.291,0.2739999999999999,0.15,3.435
550,Cn1ccnc1CNC1CCOc2ccc(Br)cc21,0.0387337855731403,0.3204908386938872,0.016,0.157,0.141,-0.141,-0.286,0.005,0.034,-0.659,0.659,0.291,0.285,0.173,3.4360000000000004
551,COC(=O)C1(C)NC(=O)c2sc(-c3ccncc3)cc2N1,0.0089300852886841,0.3444146474302386,0.052,0.22,0.168,-0.168,-0.284,-0.052,0.061,-0.564,0.564,0.2319999999999999,0.2,0.271,4.307
552,CC1CN(c2c(F)cc(C(N)=S)cc2F)CC(C)N1C,0.0110615459748721,0.3223283048026699,0.043,0.1989999999999999,0.156,-0.156,-0.2689999999999999,-0.042,0.053,-0.725,0.725,0.226,0.212,0.242,4.417
553,CC1CN(c2c(F)cc(C(N)=S)cc2F)CC(C)N1C,0.0109512980083451,0.3233205365014126,0.044,0.2,0.156,-0.156,-0.27,-0.043,0.054,-0.735,0.735,0.2269999999999999,0.213,0.244,4.4110000000000005
554,CC1CN(c2c(F)cc(C(N)=S)cc2F)CC(C)N1C,0.0110247966526964,0.3225488007357238,0.043,0.1989999999999999,0.156,-0.156,-0.2689999999999999,-0.043,0.054,-0.728,0.728,0.226,0.212,0.243,4.418
555,CC(C)N(C(=O)CN(C)C(CN)C1CC1)c1ccccc1,0.0452016662760556,0.2958687928361983,0.01,0.135,0.125,-0.125,-0.268,0.018,0.027,-0.8540000000000001,0.8540000000000001,0.286,0.256,0.146,3.494
556,CC(C)N(C(=O)CN(C)C(CN)C1CC1)c1ccccc1,0.043033456267692,0.2961995367357793,0.011,0.138,0.127,-0.127,-0.268,0.015,0.0279999999999999,-0.899,0.899,0.283,0.25,0.149,3.539
557,CC(C)N(C(=O)CN(C)C(CN)C1CC1)c1ccccc1,0.0412327394810849,0.2963097847023062,0.012,0.139,0.128,-0.128,-0.267,0.012,0.0289999999999999,-0.905,0.905,0.2789999999999999,0.247,0.151,3.5810000000000004
558,CCOC(=O)CC1(NC(=O)NNCc2ccc(OC)c(OC)c2)CCCCC1,0.0592399073471558,0.2815733065098685,0.004,0.1159999999999999,0.111,-0.111,-0.261,0.039,0.021,-0.55,0.55,0.3,0.259,0.12,3.338
559,CCOC(=O)CC1(NC(=O)NNCc2ccc(OC)c(OC)c2)CCCCC1,0.0612611200668168,0.2796990910789101,0.004,0.113,0.109,-0.109,-0.26,0.0409999999999999,0.02,-0.573,0.573,0.301,0.263,0.1169999999999999,3.318
560,CCOC(=O)CC1(NC(=O)NNCc2ccc(OC)c(OC)c2)CCCCC1,0.0590929100584532,0.2860934731374741,0.005,0.118,0.113,-0.113,-0.265,0.038,0.021,-0.552,0.552,0.303,0.263,0.123,3.304
561,CCC(NC(=O)c1cn(CCN)nn1)C(C)C,0.0489868464601481,0.3463256121833726,0.0139999999999999,0.162,0.149,-0.149,-0.313,0.015,0.034,-0.805,0.805,0.3279999999999999,0.321,0.176,3.05
562,CS(=O)(=O)c1ccc(CNc2c(F)cc(C#N)cc2F)cc1,0.0213146068618798,0.3562111798486238,0.035,0.203,0.1669999999999999,-0.1669999999999999,-0.305,-0.0289999999999999,0.051,-0.536,0.536,0.276,0.2319999999999999,0.238,3.624
563,CC1(Nc2ccc(C#N)cc2Cl)CCCCC1,0.0280397328200247,0.3258929890537085,0.024,0.173,0.149,-0.149,-0.285,-0.013,0.0409999999999999,-0.546,0.546,0.273,0.2189999999999999,0.1969999999999999,3.669
564,C#Cc1cccc(NC(COC)C(C)C)c1,0.0362348316651958,0.291752868752525,0.0139999999999999,0.142,0.128,-0.128,-0.261,0.006,0.031,-0.595,0.595,0.267,0.2289999999999999,0.156,3.748
565,CN(C(N)=O)c1cccc(CCON)c1,0.0549034873304285,0.3118547479826082,0.008,0.136,0.128,-0.128,-0.286,0.0289999999999999,0.026,-0.518,0.518,0.314,0.291,0.144,3.182
566,CN(C(N)=O)c1cccc(CCON)c1,0.0539112556316858,0.3113035081499734,0.008,0.1369999999999999,0.129,-0.129,-0.285,0.027,0.027,-0.562,0.562,0.312,0.287,0.145,3.2030000000000003
567,C=C(NNC(=O)c1cc(-c2ccc(Cl)cc2)n[nH]1)c1ccc(OC)cc1,0.0231153236484869,0.3230265419240073,0.0279999999999999,0.178,0.15,-0.15,-0.28,-0.02,0.043,-0.932,0.932,0.26,0.244,0.206,3.853
568,C=C(NNC(=O)c1cc(-c2ccc(Cl)cc2)n[nH]1)c1ccc(OC)cc1,0.0231520729706626,0.3188738685181583,0.027,0.175,0.148,-0.148,-0.276,-0.019,0.043,-0.954,0.954,0.257,0.238,0.2019999999999999,3.892
569,CCNCc1c(Cl)cccc1OCc1nc(CC)no1,0.0379620498074516,0.3265912261750459,0.017,0.161,0.144,-0.144,-0.291,0.003,0.035,-0.966,0.966,0.294,0.2789999999999999,0.179,3.406
570,COc1cc(Br)c(CC2NCCc3c2cc2c(c3OC)OCO2)cc1OCc1ccccc1,0.0468186364517844,0.2922673592629841,0.009,0.132,0.123,-0.123,-0.266,0.021,0.026,-0.871,0.871,0.286,0.283,0.141,3.491
571,C=C1COC[C@@H](CN)CN1[C@@H](c1nc(-c2cc(F)ccc2F)nn1Cc1ccccc1)C(C)(C)C,0.0208368656735963,0.2932595909617268,0.025,0.162,0.136,-0.136,-0.254,-0.019,0.039,-0.974,0.974,0.235,0.187,0.187,4.251
572,CCC(NC(=O)c1cn(CCN)nn1)C(C)C,0.0519267922342005,0.3446351433632925,0.012,0.158,0.146,-0.146,-0.312,0.02,0.032,-0.767,0.767,0.332,0.316,0.171,3.011
573,COc1ccc(Br)cc1CCc1c(F)cccc1C(=O)NC(N)=NCC1CCCN(CC(C)C)C1,0.0215351027949338,0.3166321598654434,0.028,0.176,0.148,-0.148,-0.273,-0.022,0.043,-0.995,0.995,0.252,0.245,0.204,3.973
574,O=[N+]([O-])c1ccccc1NC1CCN(CC2CCOC2)CC1,0.009260829188265,0.3417319469114157,0.051,0.217,0.166,-0.166,-0.282,-0.05,0.06,-0.7070000000000001,0.7070000000000001,0.232,0.225,0.267,4.315
575,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OC(CCOC(C)=O)N4CCCCC4)cc3)n2)c(OC)c1,0.0271944984099846,0.2870489555140411,0.019,0.149,0.13,-0.13,-0.253,-0.0069999999999999,0.034,-0.868,0.868,0.246,0.22,0.168,4.073
576,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OC(CCOC(C)=O)N4CCCCC4)cc3)n2)c(OC)c1,0.031310422493658,0.2788171073466944,0.015,0.139,0.124,-0.124,-0.248,0.0,0.031,-0.857,0.857,0.248,0.221,0.154,4.025
577,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OC(CCOC(C)=O)N4CCCCC4)cc3)n2)c(OC)c1,0.0349853547112235,0.2790008539575727,0.013,0.135,0.122,-0.122,-0.25,0.006,0.029,-0.836,0.836,0.256,0.221,0.148,3.91
578,Nc1cnn(Cc2nc(C3CCCCS3)no2)c1,0.034397365556413,0.3032186572713293,0.016,0.151,0.134,-0.134,-0.27,0.001,0.033,-0.921,0.921,0.271,0.255,0.1669999999999999,3.691
579,Nc1cnn(Cc2nc(C3CCCCS3)no2)c1,0.0366023248869523,0.2987352399658994,0.015,0.146,0.131,-0.131,-0.267,0.005,0.032,-0.972,0.972,0.272,0.249,0.16,3.673
580,CC/C=C\c1c(Nc2ccc(C3CN(C)Cc4c(Cl)cc(Cl)cc43)cc2)c(=O)c1=O,0.012458020217547,0.3488980647356685,0.046,0.214,0.168,-0.168,-0.292,-0.045,0.057,-0.612,0.612,0.247,0.231,0.26,4.055
581,CC/C=C\c1c(Nc2ccc(C3CN(C)Cc4c(Cl)cc(Cl)cc43)cc2)c(=O)c1=O,0.0125315188618983,0.3487878167691415,0.046,0.214,0.168,-0.168,-0.292,-0.045,0.057,-0.612,0.612,0.247,0.231,0.26,4.053
582,CC(CNCC1CCCO1)Sc1nc2ccccc2o1,0.0180806665104222,0.3558436866268673,0.039,0.208,0.1689999999999999,-0.1689999999999999,-0.302,-0.035,0.053,-0.887,0.887,0.267,0.254,0.247,3.743
583,O=[N+]([O-])c1ccccc1NC1CCN(CC2CCOC2)CC1,0.0109145486861695,0.3312951394135298,0.045,0.206,0.16,-0.16,-0.276,-0.045,0.056,-0.71,0.71,0.231,0.211,0.251,4.325
584,S=C(Nc1ccc2ncncc2c1)N1CC[C@H](c2ccccc2)C1,0.0142954863263297,0.3355580607859057,0.041,0.201,0.161,-0.161,-0.283,-0.039,0.053,-0.7809999999999999,0.7809999999999999,0.244,0.24,0.242,4.095
585,CCCCCCCCCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC(F)(F)F)C1c1ccccc1[N+](=O)[O-],0.0168311895564499,0.3255254958319519,0.035,0.19,0.154,-0.154,-0.277,-0.032,0.049,-0.685,0.685,0.245,0.205,0.225,4.079
586,CCCCCCCCCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC(F)(F)F)C1c1ccccc1[N+](=O)[O-],0.0171986827782065,0.3266279754972216,0.035,0.19,0.155,-0.155,-0.278,-0.031,0.048,-0.82,0.82,0.247,0.208,0.225,4.051
587,CC(C)c1ccc(SCC(=O)N2CCCNCC2)cc1.Cl,0.0435479467781511,0.3105685217064604,0.012,0.146,0.134,-0.134,-0.28,0.013,0.03,-0.575,0.575,0.293,0.268,0.158,3.409
588,CC(C)c1ccc(SCC(=O)N2CCCNCC2)cc1.Cl,0.039615769305356,0.3217770649700351,0.016,0.157,0.141,-0.141,-0.288,0.006,0.034,-0.7440000000000001,0.7440000000000001,0.294,0.28,0.172,3.406
589,Cc1ccc(NS(=O)(=O)c2cc(C(=O)Nc3ccc(C)c(C)c3)ccc2Cl)c(C)c1,0.0129725107280062,0.3443043994637116,0.044,0.21,0.166,-0.166,-0.288,-0.043,0.056,-0.863,0.863,0.245,0.216,0.254,4.074
590,Cc1ccc(NS(=O)(=O)c2cc(C(=O)Nc3ccc(C)c(C)c3)ccc2Cl)c(C)c1,0.0168311895564499,0.3475750891373449,0.039,0.205,0.165,-0.165,-0.295,-0.036,0.053,-0.901,0.901,0.259,0.252,0.244,3.866
591,NS(=O)(=O)c1cc(C(=O)NC2CCCc3sc(Cl)cc32)cs1,0.0196608873639754,0.3391227450369442,0.034,0.194,0.16,-0.16,-0.29,-0.029,0.049,-0.974,0.974,0.261,0.231,0.228,3.831
592,N#CC1CCCC1Nc1cc(Br)ccc1Cl,0.034617861489467,0.325304999898898,0.019,0.1639999999999999,0.145,-0.145,-0.288,-0.002,0.037,-0.626,0.626,0.286,0.252,0.183,3.4960000000000004
593,CC(C)C(NC1CCC(C)(C)CC1C)c1ccc(Cl)cc1,0.0473331269622436,0.3212625744595759,0.012,0.149,0.1369999999999999,-0.1369999999999999,-0.291,0.017,0.03,-0.944,0.944,0.308,0.294,0.16,3.2510000000000003
594,S=C(Nc1ccc2ncncc2c1)N1CC[C@H](c2ccccc2)C1,0.0121272763179661,0.3312216407691784,0.043,0.203,0.16,-0.16,-0.277,-0.042,0.054,-0.755,0.755,0.235,0.216,0.246,4.255
595,CCNCc1sc(C2CCCO2)nc1C(C)(C)C,0.0483253586609863,0.3170731517315513,0.011,0.145,0.134,-0.134,-0.288,0.019,0.029,-0.491,0.491,0.306,0.292,0.156,3.263
596,O=[N+]([O-])c1ccccc1NC1CCN(CC2CCOC2)CC1,0.0096283224100216,0.3391962436812956,0.049,0.214,0.165,-0.165,-0.281,-0.049,0.059,-0.7070000000000001,0.7070000000000001,0.232,0.209,0.263,4.319
597,CCCCCCCC/C=C\CCCCCCCC(=O)C(C[NH2+]CCO)CN(C)C,0.049207342393202,0.0128255134393035,0.018,0.0,-0.018,0.018,-0.01,0.046,0.003,-0.283,0.283,0.056,-0.204,0.019,17.802
598,CN1CCC(CCN2CCC(NC3CC3)C2=O)CC1,0.0802237703094548,0.2866079636479333,0.001,0.104,0.103,-0.103,-0.271,0.064,0.016,-0.924,0.924,0.335,0.304,0.105,2.985
599,CN1CCC(CCN2CCC(NC3CC3)C2=O)CC1,0.0812895006525488,0.2883719311123647,0.001,0.105,0.104,-0.104,-0.273,0.065,0.016,-0.981,0.981,0.338,0.3229999999999999,0.106,2.959
600,CN1CCC(CCN2CCC(NC3CC3)C2=O)CC1,0.0786435494559016,0.2890334189115265,0.001,0.107,0.105,-0.105,-0.272,0.062,0.017,-0.923,0.923,0.335,0.327,0.108,2.989
601,CSCOC1CCN(CCC(N)CSc2ccccc2)CC1,0.0531395198659971,0.2951705557148609,0.0069999999999999,0.128,0.121,-0.121,-0.271,0.029,0.024,-0.614,0.614,0.299,0.291,0.135,3.34
602,CSCOC1CCN(CCC(N)CSc2ccccc2)CC1,0.0529557732551188,0.2840355110956374,0.006,0.122,0.116,-0.116,-0.261,0.03,0.023,-0.706,0.706,0.291,0.274,0.128,3.435
603,CCNC(CC)(CC)CNC(=O)OC(C)(C)C,0.0808485087864409,0.3027041667608701,0.002,0.113,0.111,-0.111,-0.285,0.063,0.018,-0.89,0.89,0.348,0.305,0.114,2.872
604,CCNC(CC)(CC)CNC(=O)OC(C)(C)C,0.0819509884517106,0.3039168943926668,0.002,0.113,0.111,-0.111,-0.286,0.064,0.018,-0.924,0.924,0.351,0.322,0.114,2.8510000000000004
605,COC(=O)c1cc(OC)c(OC)cc1NC(=S)N1CCC(C(O)(c2ccccc2)c2ccccc2)CC1,0.0238135607698244,0.2983309974219672,0.024,0.161,0.1369999999999999,-0.1369999999999999,-0.26,-0.015,0.038,-0.907,0.907,0.245,0.242,0.184,4.0760000000000005
606,COC(=O)c1cc(OC)c(OC)cc1NC(=S)N1CCC(C(O)(c2ccccc2)c2ccccc2)CC1,0.0211308602510016,0.3003889594638039,0.026,0.166,0.14,-0.14,-0.26,-0.019,0.041,-0.551,0.551,0.24,0.23,0.192,4.158
607,CCCC1CC1NCc1csc(-c2ccccn2)n1,0.015655211246829,0.3429079252210367,0.04,0.204,0.1639999999999999,-0.1639999999999999,-0.29,-0.037,0.053,-0.782,0.782,0.253,0.244,0.244,3.96
608,CCCNC1CCC(C)CC1CN1CCCCCC1CC,0.0785333014893747,0.279074352601924,0.001,0.101,0.1,-0.1,-0.264,0.063,0.015,-0.867,0.867,0.327,0.31,0.102,3.059
609,CNC(=O)c1ccc(NCCCn2ccnc2)nn1,0.0210206122844746,0.3435694130201985,0.033,0.195,0.161,-0.161,-0.295,-0.028,0.049,-0.982,0.982,0.267,0.259,0.228,3.741
610,CNC(=O)c1ccc(NCCCn2ccnc2)nn1,0.0202856258409615,0.3468768520160075,0.035,0.198,0.163,-0.163,-0.297,-0.03,0.05,-0.976,0.976,0.267,0.26,0.233,3.738
611,CNC(=O)c1ccc(NCCCn2ccnc2)nn1,0.0207266177070694,0.3410337097900783,0.033,0.193,0.16,-0.16,-0.293,-0.028,0.048,-0.988,0.988,0.265,0.254,0.227,3.774
612,CCCCCNCS(=O)(=O)OC,0.0838987025270203,0.3243862668445066,0.002,0.122,0.12,-0.12,-0.305,0.064,0.02,-0.823,0.823,0.369,0.31,0.124,2.709
613,CCCCCCCCCCCCC(c1cccc2ccccc12)C(C)(C)[NH3+].[Cl-],0.0296934523179292,0.30549711524622,0.02,0.158,0.138,-0.138,-0.269,-0.006,0.036,-0.312,0.312,0.263,0.235,0.178,3.804
614,CC(CC(=O)N1CCOC(c2ccc(Br)cc2)C1)C1CCCNC1,0.0379253004852759,0.3132879715474588,0.016,0.153,0.138,-0.138,-0.28,0.005,0.033,-0.997,0.997,0.285,0.254,0.1689999999999999,3.514
